PrjName;Filter;RecordNo;AgentId;AgentUserName;PhoneNo;Language;LtCallDt;LtCallWd;LtCallST;CallDurS;CallDurM;LtQuestF;CallCnt;LtCallR;WaveNo;Priority;DialingMode;ResCompleted;IntLevel;ResTimeZone;CallNotes;RestrictionOverride;ResTimeSlot;LtCaseR;CyclePhoneNumber;ManualDialing;LANG;NAME;INT01;N1;N2_1;RegionA;R1;SCREE;T1;S1M1;S1M2;S1M3;S1M4;S1M5;S1M6;S1M7;S1M8;S1M9;S1M10;S2M1;S2M2;S2M3;S2M4;S2M5;S2M6;S2M7;S2M8;S2M9;S2M10;S3M1;S3M2;S3M3;S3M4;S3M5;S3M6;S3M7;S3M8;S3M9;S3M10;S4M1;S4M2;S4M3;S4M4;S4M5;S4M6;S4M7;S4M8;S4M9;S4M10;S5M1;S5M2;S5M3;S5M4;S5M5;S5M6;S5M7;S5M8;S5M9;S5M10;S6M1;S6M2;S6M3;S6M4;S6M5;S6M6;S6M7;S6M8;S6M9;S6M10;S7M1;S7M2;S7M3;S7M4;S7M5;S7M6;S7M7;S7M8;S7M9;S7M10;S8M1;S8M2;S8M3;S9M1;S9M2;S9M3;S9M4;S9M5;S9M6;S9M7;S9M8;S9M9;S9M10;S10;S11;S12;S13;S14A;S14B;RAUS;BYE;VOLL;INT;SQ;F6;PR_CODE;REG;DISTR;SETTL;IMPOR;TEL1;TEL2;TEL3;LSURN;LNAME;TEL4;TEL5;LSURN2;LNAME2;TEL6;TEL7;LSURN3;LNAME3;TEL8;RESPONDENT;TEL9;NOTE;KORR;F7;QN1;QN2;QN3;QN4;QN5;F8;QN6;QN7;QN8;F11;CB
Grupa 4.;1;2824;61;Agent.13;306562012;1;20210812;5;15:35:00;1764;29;462;15;CO;10;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091095;;;426;104;109;107;102;;;;;;;110;106;108;;;;;;;;;3;;2;;2;5;5;3;1;110;106;107;;;;;;;;110;104;109;;;;;;;;4;4;5;4;5;2;2;2;4;4;;;;;;4;1;;;3;102;103;;5;6;6;7;0;6;9;4;10;3;1987;103;104;101;20;18,5;;99;100;CO;;;440628;;;;;;;;;;;;;;;;;;;;;;1;;condimentum. mattis auctor hac eget, vulputate, Aenean id venenatis. dui dolor blandit eu turpis, volutpat, orci. fringilla;;;;;;;;;;2,02E+11
Grupa 4.;1;2832;40;Agent.05;438730920;1;20210802;2;15:07:00;2213;37;462;5;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091112;;;613;101;;;;;;;;;;102;103;104;109;;;;;;;2;5;1;1;;;;;2;;108;109;103;110;104;105;;;;;109;105;110;108;;;;;;;4;2;2;2;3;1;1;3;5;1;;;1;3;5;;;5;3;4;110;108;;1;99;99;9;1;2;3;8;6;9;1994;104;105;101;60;60;;99;100;CO;;;398745;;;;;;;;;;;;;;;;;;;;;;1;;id Vivamus elit. tincidunt. conubia tortor placerat. felis, sem orci. amet condimentum et suscipit commodo, luctus, Suspendi;id Vivamus elit. tincidunt. conubia tortor placerat. felis, sem orci. amet condimentum et suscipit commodo, luctus, Su;id Vivamus elit. tincidunt. conubia tortor placerat. felis, sem orci. amet condimentum et suscipit commodo, luctus, Su;;;;;;;;2,02E+11
Grupa 4.;1;2835;51;Agent.09;897635183;1;20210804;4;15:06:00;1277;21;462;3;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091114;;;97;107;102;;;;;;;;;101;110;;;;;;;;;4;4;;;;;2;;;2;108;102;106;107;109;101;;;;;102;103;101;;;;;;;;5;4;5;2;2;4;2;3;4;3;1;1;;;;2;4;2;3;;101;108;102;1;10;4;10;1;99;7;2;5;9;1953;103;105;101;599;500;;99;100;CO;;;516786;;;;;456746405;;;;;;;;;;;;;;;;;1;;ultrices, viverra amet, parturient ac dictum sem in diam vel litora vitae massa. molestie elementum maximus taciti porttitor;;;;;;;;;;2,02E+11
Grupa 4.;1;2837;51;Agent.07;752794142;1;20210729;5;14:17:00;3365;56;461;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091126;;;954;105;;;;;;;;;;102;;;;;;;;;;;5;;;1;;;;;;104;102;107;;;;;;;;103;;;;;;;;;;3;3;3;1;3;3;4;2;3;3;;5;;3;;;2;;;;101;106;108;99;99;6;7;5;7;6;8;3;1;1966;103;101;101;100;100;;99;100;CO;;;926594;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa 4.;1;2853;59;Agent.06;735233172;1;20210810;3;14:22:00;548;9;462;18;CO;17;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32091219;;;88;110;103;108;;;;;;;;109;;;;;;;;;;;;3;;;;;1;4;2;102;103;106;105;;;;;;;106;107;;;;;;;;;4;1;2;1;4;1;2;1;4;3;;2;2;;3;5;;;;;108;102;;0;7;6;6;7;4;10;5;5;4;1967;104;101;101;1 000,00;1 000,00;;99;100;CO;;;387796;;;;;;;;;;;;;;;;;;;;;;1;;sapien. condimentum. convallis Praesent quam sed scelerisque. metus, euismod a laoreet quis pellentesque Fusce malesuada a c;sapien. condimentum. convallis Praesent quam sed scelerisque. metus, euismod a laoreet quis pellentesque Fusce malesua;sapien. condimentum. convallis Praesent quam sed scelerisque. metus, euismod a laoreet quis pellentesque Fusce malesua;;;;;;;;2,02E+11
Grupa 4.;1;2862;57;Agent.02;924074570;1;20210809;2;11:07:00;2008;33;462;7;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091245;;;200;110;;;;;;;;;;109;108;107;;;;;;;;;;;;;;1;1;3;4;103;106;104;;;;;;;;101;108;107;;;;;;;;2;2;3;5;5;3;5;4;3;3;;;5;4;;2;;;;;103;105;109;8;1;10;6;5;6;10;6;6;10;1992;104;101;101;10;30;;99;100;CO;;;539998;;;;;835687915;;;;;;;;;;;;;;;;;1;;amet adipiscing eu lorem. per natoque auctor mattis habitasse a lobortis libero velit, erat Fusce tincidunt blandit mattis e;amet adipiscing eu lorem. per natoque auctor mattis habitasse a lobortis libero velit, erat Fusce tincidunt blandit ma;;;;;;;;;2,02E+11
Grupa 4.;1;2868;40;Agent.10;337113428;1;20210805;5;15:15:00;2266;38;462;7;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091257;;;602;107;110;106;;;;;;;;109;;;;;;;;;;;;;;;1;3;;1;1;107;104;110;101;;;;;;;103;101;108;105;104;;;;;;2;3;3;3;3;3;2;1;5;5;5;;;5;;;5;;;2;109;106;101;8;6;6;6;8;1;2;2;0;8;1996;104;101;101;3 050,00;3 050,00;;99;100;CO;;;448733;;;;;;;;;;;;;;;;;;;;;;1;;lectus, Proin litora dui ornare luctus, sed turpis vel vitae condimentum libero sit suscipit non ut vestibulum ut nec adipis;;;;;;;;;;2,02E+11
Grupa 4.;1;2871;57;Agent.06;845650843;1;20210802;2;16:59:00;1812;30;462;3;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091271;;;784;101;110;;;;;;;;;102;103;;;;;;;;;1;2;3;;;;;;;2;110;109;106;107;;;;;;;107;109;110;108;106;103;;;;;4;1;4;3;1;3;5;4;4;1;;;;;;5;2;;1;3;200;;;7;1;9;10;10;6;4;10;6;6;1940;102;102;101;800;650;;99;100;CO;;;871501;;;;;941264751;;;;;;;;;;;;;;;;;1;;tortor eu erat erat bibendum scelerisque pretium mus. magnis Orci orci amet in orci tortor volutpat, Nullam est, cursus;;;;;;;;;;2,02E+11
Grupa 4.;1;2879;51;Agent.03;830212371;1;20210730;6;13:38:00;0;0;462;6;CO;1;0;0;1;0;0;;0;0;;1;0;PL;;JA;;;32091292;;;831;108;104;;;;;;;;;102;109;105;;;;;;;;;3;;3;1;;;3;1;;108;102;110;;;;;;;;108;104;106;101;;;;;;;2;1;3;4;1;2;5;4;4;5;;4;;;;;;5;;3;110;103;;1;99;6;3;2;2;2;8;1;6;1962;102;104;101;390;520;;99;100;CO;;;509255;;;;;868138850;;;;;;;;;;;;;;;;;1;;tellus vitae Phasellus non In Class eleifend condimentum leo. eu nulla volutpat, odio id, non Donec convallis dui a diam;;;;;;;;;;2,02E+11
Grupa 4.;1;2880;63;Agent.11;736427617;1;20210802;2;11:02:00;1715;29;462;4;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091312;;;871;101;110;109;104;108;106;;;;;102;105;103;107;;;;;;;1;3;5;1;4;3;4;2;5;5;109;107;101;106;103;;;;;;109;;;;;;;;;;1;5;1;1;1;4;5;1;4;4;2;;3;;;3;2;;2;;110;109;;1;2;9;2;10;5;5;2;10;10;1997;101;101;101;60;90;;99;100;CO;;;295463;;;;;;;;;;;;;;;;;;;;;;1;;In libero elit orci in condimentum adipiscing mattis nec a pretium interdum In condimentum. penatibus velit, euismod Fusce p;;;;;;;;;;2,02E+11
Grupa 4.;1;2882;55;Agent.07;509173483;1;20210729;5;14:56:00;1741;29;461;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091322;;;808;106;;;;;;;;;;109;110;107;;;;;;;;;;;;;5;4;;3;4;101;110;;;;;;;;;107;101;110;;;;;;;;4;1;1;3;1;1;5;3;3;2;3;;;;;;;;;5;104;102;;0;4;4;7;5;1;4;10;7;1;1979;103;105;101;700;700;;99;100;CO;;;424463;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa 4.;1;2886;57;Agent.05;897651216;1;20210730;6;09:30:00;1903;32;462;2;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091326;;;807;108;101;;;;;;;;;106;102;;;;;;;;;2;3;;;;3;;2;;;106;107;104;;;;;;;;103;107;105;110;106;109;;;;;5;5;2;3;1;4;2;3;5;3;;;;4;;2;1;;;;106;107;101;6;9;4;3;2;3;4;1;4;0;1988;102;102;101;320;460;;99;100;CO;;;738221;;;;;842235965;;;;;;;;;;;;;;;;;1;;ornare leo. turpis vehicula. lobortis. ipsum, in vel sociosqu tellus eu. adipiscing adipiscing adipiscing non Fusce velit, i;;;;;;;;;;
